key,severity,blur_score,blur_lap_var,blur_grad_mean,skipped_deblur,lap_var_in,lap_var_out,lap_var_delta,grad_mean_in,grad_mean_out,grad_mean_delta,intensity_in,intensity_out,intensity_delta,correction_score
450,sharp,0.20156394221703522,0.0004802597395610064,0.02010836824774742,False,0.0004802597395610064,0.0005909064784646034,0.000110646738903597,0.02010836824774742,0.023681294173002243,0.0035729259252548218,0.2809346616268158,0.2500343918800354,-0.030900269746780396,0.035839905991451815
454,sharp,0.15769059507874772,0.0003103606286458671,0.015738023445010185,False,0.0003103606286458671,0.00038527362630702555,7.491299766115844e-05,0.015738023445010185,0.01850910484790802,0.0027710814028978348,0.23397402465343475,0.2073187381029129,-0.02665528655052185,0.027785727026639506
456,sharp,0.14000205989577807,0.00022439952590502799,0.013977766036987305,False,0.00022439952590502799,0.0002943144936580211,6.991496775299311e-05,0.013977766036987305,0.016591811552643776,0.0026140455156564713,0.23548148572444916,0.20989681780338287,-0.025584667921066284,0.026210370124317706
46,sharp,0.2869394226290751,0.0004796674766112119,0.02864597551524639,False,0.0004796674766112119,0.0007245682645589113,0.00024490078794769943,0.02864597551524639,0.03531195968389511,0.00666598416864872,0.3585200309753418,0.33448609709739685,-0.024033933877944946,0.0669047424744349
47,sharp,0.3039829228655435,0.0005818699137307703,0.030340105295181274,False,0.0005818699137307703,0.0008291269186884165,0.00024725700495764613,0.030340105295181274,0.03723885864019394,0.006898753345012665,0.3568452000617981,0.33348214626312256,-0.023363053798675537,0.0692347904550843
475,sharp,0.18592537223594263,0.0003231021692045033,0.018560227006673813,False,0.0003231021692045033,0.00038395950105041265,6.085733184590936e-05,0.018560227006673813,0.020093673840165138,0.0015334468334913254,0.2172965407371521,0.18630245327949524,-0.03099408745765686,0.015395325666759163
496,sharp,0.20356603804975748,0.0006124647334218025,0.020295357331633568,False,0.0006124647334218025,0.0005466817528940737,-6.57829805277288e-05,0.020295357331633568,0.022684501484036446,0.002389144152402878,0.2965374290943146,0.26360633969306946,-0.03293108940124512,0.02382565854350105
502,sharp,0.22956685395911336,0.0007458147592842579,0.02288210391998291,False,0.0007458147592842579,0.0006586634553968906,-8.715130388736725e-05,0.02288210391998291,0.02617381140589714,0.0032917074859142303,0.33577772974967957,0.310913622379303,-0.024864107370376587,0.032829923555254936
503,sharp,0.21407122444361448,0.0006559370085597038,0.021341528743505478,False,0.0006559370085597038,0.0005821245722472668,-7.381243631243706e-05,0.021341528743505478,0.02435871586203575,0.0030171871185302734,0.34045323729515076,0.31713101267814636,-0.023322224617004395,0.030098058748990297
542,sharp,0.4472707170061767,0.004692743998020887,0.04425779730081558,False,0.004692743998020887,0.0028418549336493015,-0.0018508890643715858,0.04425779730081558,0.04695213958621025,0.0026943422853946686,0.38313403725624084,0.3744678199291229,-0.00866621732711792,0.0250925337895751
